,Size,Connector Mismatch,Connector Heterogeneity,Token split,Control flow complexity,Separability,Average connector degree,Maximum connector degree,Sequentiality,Coefficient of network connectivity,Density,Number of duplicate tasks,Number of empty sequence flows
"(pdc2025_10000011.xes,Hybrid ILP miner)",42,0,0.7219280948873623,1,9,0.8571428571428572,3.0,3,0.6521739130434783,1.0952380952380953,0.05227272727272727,1,0
"(pdc2025_12000000.xes,Hybrid ILP miner)",61,3,0.828055725379504,4,26,0.9016393442622951,3.3043478260869565,5,0.84,1.2295081967213115,0.04084967320261438,1,2
"(pdc2025_00100010.xes,Hybrid ILP miner)",40,0,0.0,0,10,0.8,3.0,3,0.6818181818181819,1.1,0.05555555555555555,1,0
"(pdc2025_00010000.xes,Hybrid ILP miner)",38,2,0.8739810481273578,6,16,0.8157894736842105,3.411764705882353,5,0.8163265306122449,1.2894736842105263,0.06805555555555555,1,8
"(pdc2025_11100100.xes,Hybrid ILP miner)",38,3,0.998363672593813,8,27,0.7894736842105263,3.9047619047619047,7,0.8421052631578947,1.5,0.07916666666666666,1,5
"(pdc2025_10001100.xes,Hybrid ILP miner)",42,0,0.9910760598382222,14,35,0.9523809523809523,4.0,7,0.9852941176470589,1.619047619047619,0.07727272727272727,1,11
"(pdc2025_10101010.xes,Hybrid ILP miner)",41,0,0.9494520153879484,4,19,0.926829268292683,3.263157894736842,5,0.8846153846153846,1.2682926829268293,0.06220095693779904,1,4
"(pdc2025_02010011.xes,Hybrid ILP miner)",35,0,0.8453509366224364,5,11,0.5714285714285714,3.4545454545454546,4,0.6666666666666667,1.2,0.06907894736842106,1,7
"(pdc2025_00010111.xes,Hybrid ILP miner)",34,0,0.8366407419411672,8,18,0.8235294117647058,4.0,8,0.7916666666666666,1.411764705882353,0.08333333333333333,1,8
"(pdc2025_11100110.xes,Hybrid ILP miner)",37,0,0.9910760598382222,6,23,0.7837837837837838,3.7777777777777777,7,0.8269230769230769,1.4054054054054055,0.07647058823529412,1,3
"(pdc2025_11110000.xes,Hybrid ILP miner)",21,0,0.0,0,4,0.19047619047619047,4.0,4,0.36363636363636365,1.0476190476190477,0.1,1,0
"(pdc2025_10010000.xes,Hybrid ILP miner)",32,0,0.7219280948873623,2,4,0.8125,3.2,4,0.38235294117647056,1.0625,0.06666666666666667,1,1
"(pdc2025_10000110.xes,Hybrid ILP miner)",40,0,0.9760206482366149,10,27,0.85,3.909090909090909,7,0.85,1.5,0.075,1,5
